,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
249,0.481,0.973,7,-1.945,1,0.0542,0.0037,0.000877,0.325,0.362,99.331,audio_features,0uukw2CgEIApv4IWAjXrBC,spotify:track:0uukw2CgEIApv4IWAjXrBC,https://api.spotify.com/v1/tracks/0uukw2CgEIApv4IWAjXrBC,https://api.spotify.com/v1/audio-analysis/0uukw2CgEIApv4IWAjXrBC,195520,4
250,0.531,0.984,3,-3.767,0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,audio_features,2G8PweZBBwTpyP8vpNQJK2,spotify:track:2G8PweZBBwTpyP8vpNQJK2,https://api.spotify.com/v1/tracks/2G8PweZBBwTpyP8vpNQJK2,https://api.spotify.com/v1/audio-analysis/2G8PweZBBwTpyP8vpNQJK2,268480,4
251,0.442,0.951,11,-5.27,1,0.11,0.00648,1.12e-06,0.0887,0.158,154.004,audio_features,42GP0xKtkolBnmqQRvSllO,spotify:track:42GP0xKtkolBnmqQRvSllO,https://api.spotify.com/v1/tracks/42GP0xKtkolBnmqQRvSllO,https://api.spotify.com/v1/audio-analysis/42GP0xKtkolBnmqQRvSllO,374973,4
252,0.235,0.965,2,-2.882,0,0.28,0.00887,0.0,0.0448,0.322,185.278,audio_features,7l0Lr7Tl4Gt8hQj4v3rwtf,spotify:track:7l0Lr7Tl4Gt8hQj4v3rwtf,https://api.spotify.com/v1/tracks/7l0Lr7Tl4Gt8hQj4v3rwtf,https://api.spotify.com/v1/audio-analysis/7l0Lr7Tl4Gt8hQj4v3rwtf,231840,4
253,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,audio_features,0DKNNR9iDjwfCEpMiFXMJq,spotify:track:0DKNNR9iDjwfCEpMiFXMJq,https://api.spotify.com/v1/tracks/0DKNNR9iDjwfCEpMiFXMJq,https://api.spotify.com/v1/audio-analysis/0DKNNR9iDjwfCEpMiFXMJq,235200,4
254,0.503,0.881,0,-4.502,0,0.0827,0.0261,0.0,0.482,0.597,101.038,audio_features,1Fu9o08qEKVEwzU8siVcig,spotify:track:1Fu9o08qEKVEwzU8siVcig,https://api.spotify.com/v1/tracks/1Fu9o08qEKVEwzU8siVcig,https://api.spotify.com/v1/audio-analysis/1Fu9o08qEKVEwzU8siVcig,187880,4
255,0.241,0.97,10,-4.246,0,0.104,7.35e-05,0.0,0.904,0.621,159.93,audio_features,2dwhns14pjuxxcM5a0eOow,spotify:track:2dwhns14pjuxxcM5a0eOow,https://api.spotify.com/v1/tracks/2dwhns14pjuxxcM5a0eOow,https://api.spotify.com/v1/audio-analysis/2dwhns14pjuxxcM5a0eOow,180840,4
256,0.333,0.877,5,-1.894,0,0.0603,0.00332,0.00101,0.769,0.285,175.095,audio_features,0lHSJ0ZP8uUPnJXhMdGjOK,spotify:track:0lHSJ0ZP8uUPnJXhMdGjOK,https://api.spotify.com/v1/tracks/0lHSJ0ZP8uUPnJXhMdGjOK,https://api.spotify.com/v1/audio-analysis/0lHSJ0ZP8uUPnJXhMdGjOK,188187,4
257,0.425,0.936,8,-5.52,0,0.0829,2.1e-05,0.0,0.926,0.417,158.046,audio_features,1wFRkVclQWfMQQcaVLjmBE,spotify:track:1wFRkVclQWfMQQcaVLjmBE,https://api.spotify.com/v1/tracks/1wFRkVclQWfMQQcaVLjmBE,https://api.spotify.com/v1/audio-analysis/1wFRkVclQWfMQQcaVLjmBE,219107,4
258,0.213,0.927,7,-3.378,0,0.14,0.000729,4.85e-06,0.081,0.28,162.109,audio_features,1kdiiFGX1Htx0aVZYaDwEJ,spotify:track:1kdiiFGX1Htx0aVZYaDwEJ,https://api.spotify.com/v1/tracks/1kdiiFGX1Htx0aVZYaDwEJ,https://api.spotify.com/v1/audio-analysis/1kdiiFGX1Htx0aVZYaDwEJ,348387,4
259,0.509,0.93,0,-2.689,0,0.0474,0.00137,0.0,0.152,0.783,154.946,audio_features,2ZICF8SFI5tHttaLJKMY1X,spotify:track:2ZICF8SFI5tHttaLJKMY1X,https://api.spotify.com/v1/tracks/2ZICF8SFI5tHttaLJKMY1X,https://api.spotify.com/v1/audio-analysis/2ZICF8SFI5tHttaLJKMY1X,149640,4
260,0.389,0.905,8,-4.494,0,0.0354,0.00844,0.00016,0.124,0.672,121.836,audio_features,3fttmSWGThBQTNkuHMoCTN,spotify:track:3fttmSWGThBQTNkuHMoCTN,https://api.spotify.com/v1/tracks/3fttmSWGThBQTNkuHMoCTN,https://api.spotify.com/v1/audio-analysis/3fttmSWGThBQTNkuHMoCTN,190493,4
261,0.236,0.892,2,-4.106,0,0.188,0.0305,0.0,0.278,0.0685,184.981,audio_features,17C4oPQ3sTpF11pi9yvGcs,spotify:track:17C4oPQ3sTpF11pi9yvGcs,https://api.spotify.com/v1/tracks/17C4oPQ3sTpF11pi9yvGcs,https://api.spotify.com/v1/audio-analysis/17C4oPQ3sTpF11pi9yvGcs,279227,4
262,0.331,0.976,2,-3.242,1,0.113,9.11e-06,0.000117,0.319,0.426,170.059,audio_features,63k8KXOgawK2cNtvm2ZW8y,spotify:track:63k8KXOgawK2cNtvm2ZW8y,https://api.spotify.com/v1/tracks/63k8KXOgawK2cNtvm2ZW8y,https://api.spotify.com/v1/audio-analysis/63k8KXOgawK2cNtvm2ZW8y,187547,4
263,0.372,0.904,5,-4.438,1,0.106,0.007,1.34e-06,0.112,0.362,159.081,audio_features,50NQdrO55nqwZrDwKny5NH,spotify:track:50NQdrO55nqwZrDwKny5NH,https://api.spotify.com/v1/tracks/50NQdrO55nqwZrDwKny5NH,https://api.spotify.com/v1/audio-analysis/50NQdrO55nqwZrDwKny5NH,231507,4
264,0.491,0.904,9,-4.729,1,0.0765,0.00929,0.0,0.106,0.607,156.031,audio_features,6um5ccNzX7k3SRsVnLupvI,spotify:track:6um5ccNzX7k3SRsVnLupvI,https://api.spotify.com/v1/tracks/6um5ccNzX7k3SRsVnLupvI,https://api.spotify.com/v1/audio-analysis/6um5ccNzX7k3SRsVnLupvI,247760,4
265,0.299,0.933,6,-6.874,0,0.17,0.0742,1.21e-05,0.0723,0.205,180.092,audio_features,6tKky3l379dnGe7F85ztrJ,spotify:track:6tKky3l379dnGe7F85ztrJ,https://api.spotify.com/v1/tracks/6tKky3l379dnGe7F85ztrJ,https://api.spotify.com/v1/audio-analysis/6tKky3l379dnGe7F85ztrJ,225040,3
266,0.358,0.959,2,-3.139,0,0.0874,0.00364,0.000237,0.356,0.171,91.938,audio_features,313yF0VXTCmFFoYEJF7nBQ,spotify:track:313yF0VXTCmFFoYEJF7nBQ,https://api.spotify.com/v1/tracks/313yF0VXTCmFFoYEJF7nBQ,https://api.spotify.com/v1/audio-analysis/313yF0VXTCmFFoYEJF7nBQ,242413,4
267,0.199,0.955,3,-2.774,0,0.111,0.00191,2.1e-05,0.098,0.454,184.916,audio_features,6RbeLGGRcELEeKjMAplpap,spotify:track:6RbeLGGRcELEeKjMAplpap,https://api.spotify.com/v1/tracks/6RbeLGGRcELEeKjMAplpap,https://api.spotify.com/v1/audio-analysis/6RbeLGGRcELEeKjMAplpap,194800,4
268,0.213,0.957,3,-2.967,1,0.235,0.00156,0.0,0.394,0.157,196.118,audio_features,0CqCpm4LLQbHUX5ysizWJS,spotify:track:0CqCpm4LLQbHUX5ysizWJS,https://api.spotify.com/v1/tracks/0CqCpm4LLQbHUX5ysizWJS,https://api.spotify.com/v1/audio-analysis/0CqCpm4LLQbHUX5ysizWJS,242080,3
269,0.294,0.97,4,-4.942,1,0.265,0.000706,0.0,0.123,0.144,166.475,audio_features,4KliQFRlvNKnlVYzMMbSMq,spotify:track:4KliQFRlvNKnlVYzMMbSMq,https://api.spotify.com/v1/tracks/4KliQFRlvNKnlVYzMMbSMq,https://api.spotify.com/v1/audio-analysis/4KliQFRlvNKnlVYzMMbSMq,234707,4
270,0.433,0.952,4,-3.177,0,0.18,0.00301,1.6e-05,0.406,0.296,184.055,audio_features,29dljceloiAgAeARUwZ3QC,spotify:track:29dljceloiAgAeARUwZ3QC,https://api.spotify.com/v1/tracks/29dljceloiAgAeARUwZ3QC,https://api.spotify.com/v1/audio-analysis/29dljceloiAgAeARUwZ3QC,193920,4
271,0.545,0.815,6,-3.197,0,0.0868,0.135,0.0,0.148,0.758,170.058,audio_features,5oC0AAgJ7RoWOT3HznLMe1,spotify:track:5oC0AAgJ7RoWOT3HznLMe1,https://api.spotify.com/v1/tracks/5oC0AAgJ7RoWOT3HznLMe1,https://api.spotify.com/v1/audio-analysis/5oC0AAgJ7RoWOT3HznLMe1,218453,4
272,0.458,0.845,2,-4.384,0,0.0422,0.000948,1.99e-06,0.359,0.175,119.994,audio_features,7cITfGsdjGaTP0b5oiLL0z,spotify:track:7cITfGsdjGaTP0b5oiLL0z,https://api.spotify.com/v1/tracks/7cITfGsdjGaTP0b5oiLL0z,https://api.spotify.com/v1/audio-analysis/7cITfGsdjGaTP0b5oiLL0z,238053,4
273,0.648,0.732,5,-5.194,1,0.0821,0.225,0.00132,0.0682,0.324,159.88,audio_features,0tksWgMFUovmWxDAnkebtO,spotify:track:0tksWgMFUovmWxDAnkebtO,https://api.spotify.com/v1/tracks/0tksWgMFUovmWxDAnkebtO,https://api.spotify.com/v1/audio-analysis/0tksWgMFUovmWxDAnkebtO,95587,4
274,0.399,0.955,4,-5.593,0,0.163,0.00838,0.0,0.0759,0.152,95.498,audio_features,1z33QOn2Hcq9SfI5pES25L,spotify:track:1z33QOn2Hcq9SfI5pES25L,https://api.spotify.com/v1/tracks/1z33QOn2Hcq9SfI5pES25L,https://api.spotify.com/v1/audio-analysis/1z33QOn2Hcq9SfI5pES25L,266733,4
275,0.417,0.976,2,-4.696,0,0.0665,0.000351,0.000117,0.074,0.463,186.081,audio_features,2ZhswJTKMkNNTAjrTmPhOJ,spotify:track:2ZhswJTKMkNNTAjrTmPhOJ,https://api.spotify.com/v1/tracks/2ZhswJTKMkNNTAjrTmPhOJ,https://api.spotify.com/v1/audio-analysis/2ZhswJTKMkNNTAjrTmPhOJ,255840,4
276,0.335,0.858,7,-4.565,1,0.0532,0.00289,0.0,0.148,0.451,177.981,audio_features,6IxQ0PdozaZKch1m8tGCwb,spotify:track:6IxQ0PdozaZKch1m8tGCwb,https://api.spotify.com/v1/tracks/6IxQ0PdozaZKch1m8tGCwb,https://api.spotify.com/v1/audio-analysis/6IxQ0PdozaZKch1m8tGCwb,230427,4
277,0.417,0.99,1,-3.203,1,0.208,0.000188,0.0,0.115,0.413,175.977,audio_features,3ikf8zLuO1MACbNFfDvJ12,spotify:track:3ikf8zLuO1MACbNFfDvJ12,https://api.spotify.com/v1/tracks/3ikf8zLuO1MACbNFfDvJ12,https://api.spotify.com/v1/audio-analysis/3ikf8zLuO1MACbNFfDvJ12,203093,4
278,0.226,0.891,9,-5.531,0,0.0702,0.000631,9.75e-06,0.225,0.511,167.876,audio_features,4OsLDuaH0bWR6xM6nj66F8,spotify:track:4OsLDuaH0bWR6xM6nj66F8,https://api.spotify.com/v1/tracks/4OsLDuaH0bWR6xM6nj66F8,https://api.spotify.com/v1/audio-analysis/4OsLDuaH0bWR6xM6nj66F8,237680,4
279,0.285,0.86,4,-5.882,1,0.0537,0.000851,0.0,0.0815,0.209,106.613,audio_features,51rIDh0FOCNCFkdbtIOyU0,spotify:track:51rIDh0FOCNCFkdbtIOyU0,https://api.spotify.com/v1/tracks/51rIDh0FOCNCFkdbtIOyU0,https://api.spotify.com/v1/audio-analysis/51rIDh0FOCNCFkdbtIOyU0,264413,3
280,0.373,0.961,2,-3.16,1,0.0996,3.49e-05,1.46e-05,0.271,0.543,168.131,audio_features,4LtUNqSiFZzm70a7kM8hnc,spotify:track:4LtUNqSiFZzm70a7kM8hnc,https://api.spotify.com/v1/tracks/4LtUNqSiFZzm70a7kM8hnc,https://api.spotify.com/v1/audio-analysis/4LtUNqSiFZzm70a7kM8hnc,203573,4
281,0.38,0.908,2,-6.425,0,0.193,0.0295,0.0,0.101,0.0974,97.613,audio_features,6p4jnIWFWyLz0zUo2RD9iu,spotify:track:6p4jnIWFWyLz0zUo2RD9iu,https://api.spotify.com/v1/tracks/6p4jnIWFWyLz0zUo2RD9iu,https://api.spotify.com/v1/audio-analysis/6p4jnIWFWyLz0zUo2RD9iu,280867,4
282,0.348,0.987,2,-3.172,0,0.232,1.62e-05,0.0365,0.286,0.135,159.995,audio_features,2gY3Z3f1Qe4vWnw15dBkSw,spotify:track:2gY3Z3f1Qe4vWnw15dBkSw,https://api.spotify.com/v1/tracks/2gY3Z3f1Qe4vWnw15dBkSw,https://api.spotify.com/v1/audio-analysis/2gY3Z3f1Qe4vWnw15dBkSw,211893,4
283,0.26,0.923,7,-5.023,1,0.157,0.00108,0.0,0.763,0.387,170.605,audio_features,746bHsY27aWTMYpoxqECOm,spotify:track:746bHsY27aWTMYpoxqECOm,https://api.spotify.com/v1/tracks/746bHsY27aWTMYpoxqECOm,https://api.spotify.com/v1/audio-analysis/746bHsY27aWTMYpoxqECOm,242133,4
284,0.421,0.956,1,-2.195,0,0.0725,0.0271,1.36e-05,0.134,0.529,168.991,audio_features,3tNF4ktNoFYVbzd5LAgfMY,spotify:track:3tNF4ktNoFYVbzd5LAgfMY,https://api.spotify.com/v1/tracks/3tNF4ktNoFYVbzd5LAgfMY,https://api.spotify.com/v1/audio-analysis/3tNF4ktNoFYVbzd5LAgfMY,187680,4
285,0.45,0.978,9,-4.198,0,0.0637,0.000124,7.14e-06,0.361,0.268,155.014,audio_features,591vJuuep0gfPhx9p8WPD5,spotify:track:591vJuuep0gfPhx9p8WPD5,https://api.spotify.com/v1/tracks/591vJuuep0gfPhx9p8WPD5,https://api.spotify.com/v1/audio-analysis/591vJuuep0gfPhx9p8WPD5,262573,4
286,0.343,0.98,1,-4.124,1,0.0934,6.92e-06,0.0578,0.131,0.461,194.909,audio_features,3ItCQd3vvharrdNrBzZuIY,spotify:track:3ItCQd3vvharrdNrBzZuIY,https://api.spotify.com/v1/tracks/3ItCQd3vvharrdNrBzZuIY,https://api.spotify.com/v1/audio-analysis/3ItCQd3vvharrdNrBzZuIY,237173,4
287,0.388,0.8,9,-6.33,1,0.0783,0.0211,0.0,0.212,0.357,194.744,audio_features,4sPJgy0CksvmXp9jC0W4gv,spotify:track:4sPJgy0CksvmXp9jC0W4gv,https://api.spotify.com/v1/tracks/4sPJgy0CksvmXp9jC0W4gv,https://api.spotify.com/v1/audio-analysis/4sPJgy0CksvmXp9jC0W4gv,216027,3
288,0.239,0.941,2,-4.535,0,0.0967,2.3e-05,2.38e-06,0.327,0.223,81.844,audio_features,0C71NJD4BhvPopTwI7a8KV,spotify:track:0C71NJD4BhvPopTwI7a8KV,https://api.spotify.com/v1/tracks/0C71NJD4BhvPopTwI7a8KV,https://api.spotify.com/v1/audio-analysis/0C71NJD4BhvPopTwI7a8KV,192787,3
289,0.396,0.986,11,-4.467,0,0.0574,0.000981,0.000409,0.23,0.546,110.72,audio_features,7oSQG8KgYbrcR2kgwUD9SU,spotify:track:7oSQG8KgYbrcR2kgwUD9SU,https://api.spotify.com/v1/tracks/7oSQG8KgYbrcR2kgwUD9SU,https://api.spotify.com/v1/audio-analysis/7oSQG8KgYbrcR2kgwUD9SU,207693,4
290,0.306,0.995,2,-3.203,1,0.1,2.98e-05,0.00859,0.254,0.135,127.908,audio_features,1ZEoYuekZQo62DLFtPVdqT,spotify:track:1ZEoYuekZQo62DLFtPVdqT,https://api.spotify.com/v1/tracks/1ZEoYuekZQo62DLFtPVdqT,https://api.spotify.com/v1/audio-analysis/1ZEoYuekZQo62DLFtPVdqT,247693,4
291,0.491,0.87,2,-5.31,1,0.136,0.00177,0.0,0.517,0.532,163.268,audio_features,2y8VWxzuw49UaIc4F5QIQk,spotify:track:2y8VWxzuw49UaIc4F5QIQk,https://api.spotify.com/v1/tracks/2y8VWxzuw49UaIc4F5QIQk,https://api.spotify.com/v1/audio-analysis/2y8VWxzuw49UaIc4F5QIQk,179987,4
292,0.192,0.757,9,-5.253,1,0.0844,4.68e-05,0.00133,0.123,0.294,83.105,audio_features,6hKnIY2Ssrmqw2TYXW0K5e,spotify:track:6hKnIY2Ssrmqw2TYXW0K5e,https://api.spotify.com/v1/tracks/6hKnIY2Ssrmqw2TYXW0K5e,https://api.spotify.com/v1/audio-analysis/6hKnIY2Ssrmqw2TYXW0K5e,243467,5
293,0.374,0.739,7,-5.193,0,0.0477,5.8e-06,0.000141,0.109,0.359,148.078,audio_features,3SizB9Beb0HZHww3PjoXbQ,spotify:track:3SizB9Beb0HZHww3PjoXbQ,https://api.spotify.com/v1/tracks/3SizB9Beb0HZHww3PjoXbQ,https://api.spotify.com/v1/audio-analysis/3SizB9Beb0HZHww3PjoXbQ,257693,3
294,0.352,0.549,1,-6.893,0,0.0327,0.118,9.31e-06,0.112,0.247,83.948,audio_features,3eFx554nKpVNe4otynSsK0,spotify:track:3eFx554nKpVNe4otynSsK0,https://api.spotify.com/v1/tracks/3eFx554nKpVNe4otynSsK0,https://api.spotify.com/v1/audio-analysis/3eFx554nKpVNe4otynSsK0,239520,3
295,0.686,0.667,9,-10.263,1,0.0587,0.00752,0.00664,0.405,0.332,105.917,audio_features,35iLpqqQg4KrfYAzbvN1vH,spotify:track:35iLpqqQg4KrfYAzbvN1vH,https://api.spotify.com/v1/tracks/35iLpqqQg4KrfYAzbvN1vH,https://api.spotify.com/v1/audio-analysis/35iLpqqQg4KrfYAzbvN1vH,310200,4
296,0.486,0.742,11,-7.406,0,0.0637,0.0416,0.00295,0.186,0.181,108.335,audio_features,7MeUFHaHTgcLqz56vSyvIh,spotify:track:7MeUFHaHTgcLqz56vSyvIh,https://api.spotify.com/v1/tracks/7MeUFHaHTgcLqz56vSyvIh,https://api.spotify.com/v1/audio-analysis/7MeUFHaHTgcLqz56vSyvIh,414926,4
297,0.375,0.985,8,-2.754,1,0.0936,0.000246,0.0,0.07,0.455,94.468,audio_features,5JWDt4NZNiZQR8iMenaa7h,spotify:track:5JWDt4NZNiZQR8iMenaa7h,https://api.spotify.com/v1/tracks/5JWDt4NZNiZQR8iMenaa7h,https://api.spotify.com/v1/audio-analysis/5JWDt4NZNiZQR8iMenaa7h,217453,4
298,0.401,0.907,5,-4.956,1,0.102,4.1e-05,0.000468,0.151,0.415,162.542,audio_features,3U5TzKrZP6sqiR43LQArV7,spotify:track:3U5TzKrZP6sqiR43LQArV7,https://api.spotify.com/v1/tracks/3U5TzKrZP6sqiR43LQArV7,https://api.spotify.com/v1/audio-analysis/3U5TzKrZP6sqiR43LQArV7,264547,4
299,0.327,0.873,9,-6.876,0,0.0902,0.00718,0.000488,0.663,0.219,109.058,audio_features,6GKhlcZeyEW9Y5ZLZ37HZ3,spotify:track:6GKhlcZeyEW9Y5ZLZ37HZ3,https://api.spotify.com/v1/tracks/6GKhlcZeyEW9Y5ZLZ37HZ3,https://api.spotify.com/v1/audio-analysis/6GKhlcZeyEW9Y5ZLZ37HZ3,216293,4
300,0.458,0.939,5,-3.702,1,0.115,0.016,0.0,0.288,0.447,168.158,audio_features,77vNp4OsXJdDt3OwlQW0HS,spotify:track:77vNp4OsXJdDt3OwlQW0HS,https://api.spotify.com/v1/tracks/77vNp4OsXJdDt3OwlQW0HS,https://api.spotify.com/v1/audio-analysis/77vNp4OsXJdDt3OwlQW0HS,204440,4
301,0.271,0.92,5,-2.89,1,0.0572,3.62e-05,3.26e-06,0.316,0.36,83.766,audio_features,7CR0CfMEC6BZBuYLaKSbu9,spotify:track:7CR0CfMEC6BZBuYLaKSbu9,https://api.spotify.com/v1/tracks/7CR0CfMEC6BZBuYLaKSbu9,https://api.spotify.com/v1/audio-analysis/7CR0CfMEC6BZBuYLaKSbu9,288093,4
302,0.258,0.735,1,-4.788,1,0.0459,2.03e-05,0.0,0.112,0.132,150.049,audio_features,2DGFNAg4pTPLFKPeQRbGDZ,spotify:track:2DGFNAg4pTPLFKPeQRbGDZ,https://api.spotify.com/v1/tracks/2DGFNAg4pTPLFKPeQRbGDZ,https://api.spotify.com/v1/audio-analysis/2DGFNAg4pTPLFKPeQRbGDZ,269027,4
303,0.251,0.932,4,-4.167,0,0.159,0.0511,3.29e-05,0.642,0.229,165.253,audio_features,1lg8iruuIfdRL20TMmHRzJ,spotify:track:1lg8iruuIfdRL20TMmHRzJ,https://api.spotify.com/v1/tracks/1lg8iruuIfdRL20TMmHRzJ,https://api.spotify.com/v1/audio-analysis/1lg8iruuIfdRL20TMmHRzJ,260306,4
304,0.312,0.92,5,-5.729,0,0.0662,8.39e-06,0.000273,0.322,0.369,105.305,audio_features,1FuZJZqUWbwpqwbT8eESfR,spotify:track:1FuZJZqUWbwpqwbT8eESfR,https://api.spotify.com/v1/tracks/1FuZJZqUWbwpqwbT8eESfR,https://api.spotify.com/v1/audio-analysis/1FuZJZqUWbwpqwbT8eESfR,249067,4
305,0.458,0.878,10,-6.035,0,0.0601,0.000201,0.0819,0.223,0.348,98.144,audio_features,3f0VeXFWFrDjt9BFmRPIej,spotify:track:3f0VeXFWFrDjt9BFmRPIej,https://api.spotify.com/v1/tracks/3f0VeXFWFrDjt9BFmRPIej,https://api.spotify.com/v1/audio-analysis/3f0VeXFWFrDjt9BFmRPIej,253440,4
306,0.21,0.937,4,-4.596,0,0.18,0.000415,0.0,0.143,0.311,172.323,audio_features,7hZ1JuwJm4hZsS8IHnKDt3,spotify:track:7hZ1JuwJm4hZsS8IHnKDt3,https://api.spotify.com/v1/tracks/7hZ1JuwJm4hZsS8IHnKDt3,https://api.spotify.com/v1/audio-analysis/7hZ1JuwJm4hZsS8IHnKDt3,233763,3
307,0.356,0.914,6,-5.698,1,0.0689,0.00108,0.0,0.139,0.149,136.104,audio_features,5Kj6WCM3ZNak8s8DCh95XX,spotify:track:5Kj6WCM3ZNak8s8DCh95XX,https://api.spotify.com/v1/tracks/5Kj6WCM3ZNak8s8DCh95XX,https://api.spotify.com/v1/audio-analysis/5Kj6WCM3ZNak8s8DCh95XX,180027,4
308,0.435,0.774,2,-5.052,1,0.0631,0.014,0.0,0.127,0.448,147.466,audio_features,4CilIy3dA3P9Tq2NFqKEOX,spotify:track:4CilIy3dA3P9Tq2NFqKEOX,https://api.spotify.com/v1/tracks/4CilIy3dA3P9Tq2NFqKEOX,https://api.spotify.com/v1/audio-analysis/4CilIy3dA3P9Tq2NFqKEOX,228707,4
309,0.376,0.992,9,-4.426,1,0.147,0.000618,0.000151,0.229,0.189,184.971,audio_features,2pg002Dqz4DsOthj5hqhNn,spotify:track:2pg002Dqz4DsOthj5hqhNn,https://api.spotify.com/v1/tracks/2pg002Dqz4DsOthj5hqhNn,https://api.spotify.com/v1/audio-analysis/2pg002Dqz4DsOthj5hqhNn,247640,4
310,0.218,0.987,7,-2.225,1,0.219,9.9e-05,0.000406,0.617,0.0553,129.806,audio_features,1zalQPA3y0Latbiis4motB,spotify:track:1zalQPA3y0Latbiis4motB,https://api.spotify.com/v1/tracks/1zalQPA3y0Latbiis4motB,https://api.spotify.com/v1/audio-analysis/1zalQPA3y0Latbiis4motB,210613,4
311,0.319,0.973,10,-3.194,1,0.175,0.00116,2.18e-05,0.509,0.293,186.99,audio_features,2JPe6EP1iDsVwiPHwvhik0,spotify:track:2JPe6EP1iDsVwiPHwvhik0,https://api.spotify.com/v1/tracks/2JPe6EP1iDsVwiPHwvhik0,https://api.spotify.com/v1/audio-analysis/2JPe6EP1iDsVwiPHwvhik0,237840,4
312,0.386,0.941,6,-2.168,1,0.0515,0.00055,0.0,0.14,0.483,90.913,audio_features,3ybttms1Zl5kfsSl2QxIbP,spotify:track:3ybttms1Zl5kfsSl2QxIbP,https://api.spotify.com/v1/tracks/3ybttms1Zl5kfsSl2QxIbP,https://api.spotify.com/v1/audio-analysis/3ybttms1Zl5kfsSl2QxIbP,273653,4
313,0.407,0.858,9,-3.973,0,0.11,0.0476,0.0,0.206,0.293,141.882,audio_features,42QlbO4IkGD6OSp6OXjFwN,spotify:track:42QlbO4IkGD6OSp6OXjFwN,https://api.spotify.com/v1/tracks/42QlbO4IkGD6OSp6OXjFwN,https://api.spotify.com/v1/audio-analysis/42QlbO4IkGD6OSp6OXjFwN,260960,4
314,0.234,0.98,0,-3.233,0,0.148,0.000266,0.00746,0.0992,0.245,186.728,audio_features,0FXSU5PXzvKl3CpA5h3Hqx,spotify:track:0FXSU5PXzvKl3CpA5h3Hqx,https://api.spotify.com/v1/tracks/0FXSU5PXzvKl3CpA5h3Hqx,https://api.spotify.com/v1/audio-analysis/0FXSU5PXzvKl3CpA5h3Hqx,203240,4
315,0.17,0.89,4,-3.581,0,0.0521,0.0166,0.000102,0.107,0.233,178.464,audio_features,0C9d07g8OTaJeZVVmjN0pS,spotify:track:0C9d07g8OTaJeZVVmjN0pS,https://api.spotify.com/v1/tracks/0C9d07g8OTaJeZVVmjN0pS,https://api.spotify.com/v1/audio-analysis/0C9d07g8OTaJeZVVmjN0pS,201987,4
316,0.298,0.96,11,-5.474,0,0.0859,7.44e-05,0.0718,0.164,0.105,110.473,audio_features,6hNA4yDJr0hGn0TlnmRVUQ,spotify:track:6hNA4yDJr0hGn0TlnmRVUQ,https://api.spotify.com/v1/tracks/6hNA4yDJr0hGn0TlnmRVUQ,https://api.spotify.com/v1/audio-analysis/6hNA4yDJr0hGn0TlnmRVUQ,249613,3
317,0.236,0.846,2,-4.534,1,0.0482,0.00011,0.000334,0.0985,0.372,168.702,audio_features,1DtLnHvLta8jPswUfplrfT,spotify:track:1DtLnHvLta8jPswUfplrfT,https://api.spotify.com/v1/tracks/1DtLnHvLta8jPswUfplrfT,https://api.spotify.com/v1/audio-analysis/1DtLnHvLta8jPswUfplrfT,222040,4
318,0.32,0.94,2,-4.823,0,0.0866,0.000402,0.14,0.235,0.0724,182.189,audio_features,0nQcyybXeatlDXgvQOrT1n,spotify:track:0nQcyybXeatlDXgvQOrT1n,https://api.spotify.com/v1/tracks/0nQcyybXeatlDXgvQOrT1n,https://api.spotify.com/v1/audio-analysis/0nQcyybXeatlDXgvQOrT1n,234547,4
319,0.334,0.924,8,-3.805,0,0.276,0.00444,0.0,0.136,0.359,170.159,audio_features,7jDZIM59S1utHXZcmYSEYx,spotify:track:7jDZIM59S1utHXZcmYSEYx,https://api.spotify.com/v1/tracks/7jDZIM59S1utHXZcmYSEYx,https://api.spotify.com/v1/audio-analysis/7jDZIM59S1utHXZcmYSEYx,228987,4
320,0.446,0.964,10,-5.47,0,0.169,0.000906,0.0,0.131,0.308,164.009,audio_features,69YAlTHsJSww392VeNOa7Z,spotify:track:69YAlTHsJSww392VeNOa7Z,https://api.spotify.com/v1/tracks/69YAlTHsJSww392VeNOa7Z,https://api.spotify.com/v1/audio-analysis/69YAlTHsJSww392VeNOa7Z,210987,4
321,0.489,0.891,6,-4.507,0,0.0574,1.33e-05,3.16e-06,0.0722,0.558,145.016,audio_features,2UMuVwCwPUdTmAYYgd88Fg,spotify:track:2UMuVwCwPUdTmAYYgd88Fg,https://api.spotify.com/v1/tracks/2UMuVwCwPUdTmAYYgd88Fg,https://api.spotify.com/v1/audio-analysis/2UMuVwCwPUdTmAYYgd88Fg,242040,4
322,0.173,0.926,2,-4.027,1,0.132,0.000713,0.043,0.291,0.0703,201.231,audio_features,75rctYH1J87zkJ51c4cxaq,spotify:track:75rctYH1J87zkJ51c4cxaq,https://api.spotify.com/v1/tracks/75rctYH1J87zkJ51c4cxaq,https://api.spotify.com/v1/audio-analysis/75rctYH1J87zkJ51c4cxaq,235640,4
