,Playlist,Followers,Songs,Genre 1,Genre 2,URI,Song URI,Popularity,Artist Name,Song Name
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:7IfxYyZaO3S3PJf5agEEWS,58,Mozzy,"In My Face (with 2 Chainz, Saweetie feat. YG)"
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:0UmMT7DNXCOJvSmXXGNG5b,73,YoungBoy Never Broke Again,Umm Hmm
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,84,Kendrick Lamar,N95
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3lcJOGpwiiLN7SjhV1UK9J,63,Mike Dimes,HOME - Remix
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:7DwcBgdzqhFJltEaV1XF81,82,Post Malone,Cooped Up (with Roddy Ricch)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:5QvW5lK6mkfTegpAK9JOO7,76,Fivio Foreign,Paris to Tokyo
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1OuEacOzBBWWPOGb7MgbZ3,66,Icewear Vezzo,It's All on U
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3LKd2tQ7VdOf1cENAKZCz0,57,Gucci Mane,Mrs. Davis
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:7u5fFWlc7P46XWECmhyqNo,63,Doechii,Bitch I'm Nice
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:0WSGHNx7oMYAV2WAJzLhQf,56,Big Scarr,Yeah Whoa (feat. Nardo Wick & Gucci Mane)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:7ItXHU9yVm8AUkMyo4kffF,69,YG,"Run (feat. Tyga, 21 Savage & BIA)"
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:5teSgJfTCFK0ngDASJb99U,70,PGF Nuk,Waddup (feat. Polo G)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3KFef9uMAxT4gyS2fEi9vd,57,Houdini,Repeat
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1dp8aQANyTRKssDeAYPiZe,74,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:2Za7YYT8TjidB7N2cPe90R,54,Kid Ink,Neat
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:6QueNJeQGIW8qZoHqCF7un,54,Money Man,Big Money
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:2cO5gELmKXUeqliwT7DDvu,53,Ronny J,ANOTHER ONE
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:19n0UZuW8AArMVWNztoXu9,71,Lil Baby,Frozen
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:3lzUeaCbcCDB5IXYfqWRlF,79,Kendrick Lamar,Silent Hill
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:0RkCnqwF8Tfl2QGPZwopyk,72,Kay Flock,"Shake It (feat. Cardi B, Dougie B & Bory300)"
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:5hR1PFUnx0uRkqYsW4Z4ja,67,Lakeyah,Mind Yo Business (Feat. Latto)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1wNdGz7BlB9kH5lDc1eLLb,69,Lil Tjay,Goin Up
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,88,Jack Harlow,First Class
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:54VFhe501kUbDYj2OrueMp,68,Lil Durk,AHHH HA
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1vrFJDrysqmsNAgyjBzx4f,73,Hitkidd,F.N.F. (Let's Go)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:7IBLt4Qarf4JDLxIQDv2O5,70,A$AP Rocky,D.M.B.
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:65HXJWOYBX2pFpdtusWRiV,57,Baby Tate,Dancing Queen
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:001U2oRRZXrLbeOJMduXSc,63,Mike Dimes,PAPARAZZI
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1BzXvBpIFWJgu0P8P6xmP4,71,Dreamville,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:62eyQ0C0IbRBplVsU1C3rL,60,lil Shordie Scott,Rockin A Cardigan In Atlanta - Remix
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:68Smyg3JQ1msbItYvplaXD,61,Erica Banks,Throw a Lil Mo (Do It)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:1PtD0GMcPogQvMAeYUW8QF,59,Fivio Foreign,Through the Fire (feat. Quavo)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:6f44p3Kc4ayD9VtbC9Clkr,72,"Tyler, The Creator","Come On, Let's Go (with Nigo)"
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:5vhrsx08dHh2QcVh1Rsiwt,71,BIA,LONDON (feat. J. Cole)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:62Yo3FDddWY8ydu6PW2wyz,75,Jack Harlow,Nail Tech
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:0VlpgNPHWCyh8xxLcaK2fp,70,Lil Durk,Petty Too (feat. Future)
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:2grbjy3hdw9ucfG3zJ4pCm,56,Bobby Shmurda,They Don't Know
49,Get Turnt,"6,279,639",100,Rap,Pop,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,spotify:track:4N20NYwhJRArlzEhdCKXka,62,Kodak Black,Usain Boo
