,Unnamed: 0,Playlist,Followers,Songs,Genre 1,Genre 2,URI,Song URI,Popularity,Artist Name,Song Name
0,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:31B7wLv4yvtjDoTTmbnxeE,75,Fred again..,Jungle
1,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1cU4jWWFTAiclPWyD3X2KP,56,Little Dragon,Frisco
2,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4lEkWLEF4MRTJE03dCF2O9,57,Four Tet,Mango Feedback
3,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:216LOkWfwFC0oI2ffMApMc,54,49th & Main,Never Gonna Stop
4,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4TdBkfjotcNZWAGI2xgxh9,51,SBTRKT,Miss The Days
5,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:55meeb1WffJW16DfMnWVi0,50,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,()vȯ)) ̷̨ʅ(۝ʅ(Ɵʅ():::()̵̳̗̊(Ɵʅ()vȯ)) ̷̨ʅ
6,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0z3YYobsavHguLTgqg5GC1,70,PinkPantheress,Picture in my mind
7,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2Xo92KqXD1qAT0t0pIgbj5,41,Brijean,Take A Trip
8,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3rh495Z2rIRwD316blea4f,64,Supershy,Happy Music
9,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:07IAGsfYqS8sZSECzK1hZK,62,Yeah Yeah Yeahs,Burning
10,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4Bdb6aNzVMvUlVKpufXG3T,41,Gilligan Moss,The Destroyer
11,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1japCmsnBX3Oqn8b5fKIKo,37,bad tuner,loverboi
12,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1nz0SvhvjKHHX8NoSUeG3P,43,Anish Kumar,Bhāvachakra
13,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,76,Gorillaz,Cracker Island (feat. Thundercat)
14,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:26wuBc04catG1QQyYupr35,58,ODESZA,Love Letter (feat. The Knocks)
15,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,70,Bee Gees,More Than A Woman - SG's Paradise Edit
16,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0dFdGPVLs3k0z9ezYWZzUa,70,KAYTRANADA,Intimidated (feat. H.E.R.)
17,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:40gooTta3y4FgzXaMOGDJL,69,Surfaces,I Can't Help But Feel
18,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1BXAyGazbybUVNQ0VmGsdl,67,Jessie Ware,Free Yourself
19,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0dpyzcT3RMNNSd2xKBf35I,66,Japanese Breakfast,Be Sweet
20,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1WeqJkPY5rDIfyOKWfyuf5,65,Jungle,GOOD TIMES
21,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4ipoHe6bjN9IeXr8CGJYgR,63,The Blaze,EYES
22,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3HjAGIYYXG7PS7OegQa0xM,63,Goth Babe,Casita
23,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:06eFWpksA3M9qg8GeOGGBX,62,Jamie xx,LET’S DO IT AGAIN - Radio Edit
24,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:5Dz6wdHlI45KAOBAfMSJRS,61,Austin Millz,Gold
25,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7uvxkcv7FWVh4wE91I8Bi2,61,MUNA,What I Want
26,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6ZJqCviTotiIujl1rfcL53,61,PinkPantheress,Passion
27,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:30afVBIbhnWYMU757iEleJ,60,Flume,Highest Building (feat. Oklou)
28,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0liLrRUJW0oTNwsZh8kPBx,59,SG Lewis,Missing You
29,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2m3RjRXib3un5AEh08k8Fe,59,Kito,Recap (with VanJess & Channel Tres)
30,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6a88fc0zSrVWGPdoj445nJ,59,Jungle,Keep Moving
31,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:61rELAKbEKXdidjxXviWd0,59,TSHA,Giving Up
32,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1SldN7GTd0ADTjspv96wCl,59,TOKiMONSTA,Loved By U
33,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1Mp50vmIphq9ui2UUJoX3m,59,Goth Babe,Driving South
34,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6mFlyvOviPhIS0K0QLCpVp,59,Disclosure,Waterfall - TOKiMONSTA Remix
35,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:5z0Wa1EiCoaUafx83WszRY,58,Unknown Mortal Orchestra,That Life
36,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2LFLXzQe95ViTXZeq1WRdx,58,Mura Masa,hollaback bitch (with Shygirl & Channel Tres)
37,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6JJ3UK1YfxO26iEiMWUHHj,58,Metronomy,Right on time
38,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:17E3lZxFJnO49Gb0tdgVn0,58,salute,Joy
39,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4lKSHi12cKgQlXwkrPHQ6s,57,ODESZA,Wide Awake (feat. Charlie Houston)
40,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6kmXHLDDK7RQXTjHooTCzH,57,Joyce Wrice,Iced Tea
41,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:09XQ9G55yMCNyKdVjpEyp4,57,Polo & Pan,From a World to Another
42,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7JIFyFT89CwNK7EmhG2eqn,57,BAYNK,Esther
43,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2CAQr9uW764IVG1eIQyeSg,57,The Knocks,Walking On Water (feat. Totally Enormous Extinct Dinosaurs)
44,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0Ac5WPWNBr4p3xcllMMIbN,56,Goth Babe,Taking Over The Sun
45,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0y6CoVW1ZSBqRmPbyfhFQs,56,KH,Looking at Your Pager
46,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6rQYdEoWTZZBqCJexRei11,56,Girl Ultra,BOMBAY
47,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1KjLbuPsJmYdZJt0CsyVAg,57,Metronomy,405 - Metronomy x Biig Piig
48,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3QEYYJTIEd6Tv0HCrgHvri,56,Polo & Pan,Magic
49,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2SlZsV3sXc69uhUNBQNgkD,56,Channel Tres,Just Can't Get Enough
50,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:09KmIUMlvTx7TZQrrSKCgl,56,Supershy,Change
51,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6VS4OTcpylKl984tzFYC11,56,Roosevelt,Strangers
52,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1iSuktdIdWrdfq0slQ4auO,56,ODESZA,Better Now (feat. MARO)
53,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4hG6H7xPvEleJD9QUEqaAS,56,Cosmo's Midnight,Can't Do Without (My Baby)
54,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3QtNPpwrajozNB5AORHYzP,55,LEISURE,Take You Higher
55,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6bkedSfBm08y2ZWRl4v4iK,55,Lava La Rue,Hi-Fidelity
56,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1rJgKcK3ilp4xg7WxTs4RG,55,Bob Moses,Love Brand New
57,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6cq5CiTm239TeNEE6YjqfE,55,Skrillex,Butterflies (with Starrah & Four Tet)
58,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1xAHR5oihy1WyPtpAfGZ0p,55,Porij,Nobody Scared
59,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1KX30hHDvpBRvm3JXxtYEY,55,Cannons,Tunnel of You
60,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7qohJZZBpGDUHuUozqAwoS,55,Kidswaste,Time Is Mine
61,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:6GaWzv1cSgyUCuncicStu5,55,Matt Ryder,Riverbed (feat. Birdy)
62,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3h3szgXLd2FJ0WSWj8om9t,55,Yung Bae,"L.O.V.E. (feat. EARTHGANG, Jon Batiste & Sherwyn)"
63,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3ys5J8MAFYex3zO7n9VduT,54,Polo & Pan,Tunnel
64,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4Kag7UC3ZCiEYJ0QYC2Mpk,54,Myd,Domino
65,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3G1nE9ZEv4eGEM48IAIv8u,54,Toro y Moi,Millennium
66,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:52AlJfHPhlkY7OGrb2AjeQ,54,Chet Faker,Low
67,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:57Zhe3iZ0PGDXm5qpeoXIh,54,Snakehips,WATER. (feat. Bryce Vine)
68,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1447z3NQY5Dg6oik6Zh5rw,54,Fred again..,Admit It (u don't want 2)
69,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3TwAePhxn7pwkdHNwpWgvp,54,DRAMA,3AM
70,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1nyyEarKbjbGm3iJqvZknV,53,The Knocks,R U HIGH (feat. Mallrat)
71,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2wynpXzuXf6Cvf2MqHYA9Z,53,Barry Can't Swim,Sonder
72,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:342xhiMfFuR0zXbG35VIjy,53,Yung Bae,Straight Up Relaxin' (feat. Cosmo's Midnight)
73,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1IafXP9REln2SxcNXOCIDS,53,U.S. Girls,So Typically Now
74,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4mhHWZBaSyLeTeXrLp1xuK,53,Blu DeTiger,Blutooth
75,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7dYjEwbLJ1B5reoz3lWra0,53,Burial,Nova
76,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7jtdG988aYR7IkFObSWfJe,53,Roosevelt,Passion (feat. Nile Rodgers)
77,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:54vmnIj6yLipSrw1KMK3zg,53,FKJ,Way Out
78,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4dzBqc5t2GWJKpGqUoTbrU,53,Mura Masa,2gether
79,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3ngEX8ZedhgdYazU5wcKZx,53,Snakehips,All Around The World (with Duckwrth)
80,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:5phuEZAscX7xyQgvxyLKir,53,Cosmo's Midnight,Bang My Line (feat. Tkay Maidza)
81,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:5VCx6BsBizs11OJvSnqDG4,53,Peggy Gou,I Go - Edit
82,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:01XAVHIdfq8SNtZDplT0ZD,52,TSHA,OnlyL
83,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:36kCSJg8ZBwiSCUECFKGUy,52,Porter Robinson,Unfold
84,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7huFrzl3tBNxSr8tp6zyDf,52,Lil Silva,To The Floor
85,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1CH4U9ysnaZx8A1uQ44Peg,52,Vantage,I Found You (feat. Benjamin Ingrosso)
86,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:66mRLX5KLp69nz6oAcvTLQ,52,Little Monarch,Strike
87,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:3Bb6SjhcywQ4euKYT2jxmp,52,Peggy Gou,Nabi
88,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:1IhY2i0jpvR5hGY9jdFvxv,52,Overmono,So U Kno
89,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:5Ey7yUZCEdRd57MlkZOXYj,51,Santigold,Shake
90,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2VNR4FAD2u60AeJDXL8a9x,51,Blu DeTiger,Vintage - Flight Facilities Remix
91,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2IUFjc60BspwuMtmZaRSPW,51,NASAYA,TEMPO
92,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:2Kb5Sy93AE70esO90eJgdQ,51,Tinashe,HMU for a Good Time
93,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:4kLyAbRTMMfmAH5Fjm3cYU,51,Hot Chip,Eleanor - Edit
94,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:5FazJBNgurMEDrVaUqqliH,51,Kavinsky,Cameo
95,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:7iXA7a53fVKxPJFJvebJ8P,51,The Kount,The Way You Make Me Feel
96,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0wbqBeCFHHDWaaUtZCmdDN,51,Bondax,Fade (feat. Shells)
97,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:577TxxoJTaW1BxH6EUDlTS,51,Peggy Gou,I Go - Soulwax Remix
98,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:67yOsRrqyxkSttB5y3dC6T,51,Fiji Blue,Dance When You Cry
99,21.0,Metropolis,"806,071",100,Indie,Electronic,spotify:playlist:37i9dQZF1DX8CopunbDxgW,spotify:track:0nGqpM1FC31Pnofc8K4b1h,51,Mild Minds,MACHINE
100,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:6xGruZOHLs39ZbVccQTuPZ,96,Joji,Glimpse of Us
101,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:0T5iIrXA4p5GsubkhuBIKV,90,Stephen Sanchez,Until I Found You
102,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,87,Tears For Fears,Everybody Wants To Rule The World
103,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:29d0nY7TzCoi22XBqDQkiP,90,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster
104,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:5r5cp9IpziiIsR6b93vcnQ,78,Empire of the Sun,Walking On A Dream
105,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:4RVwu0g32PAqgUiJoXsdF8,88,Billie Eilish,Happier Than Ever
106,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:1170VohRSx6GwE6QDCHPPH,77,The Backseat Lovers,Kilby Girl
107,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:37y7iDayfwm3WXn5BiAoRk,87,Steve Lacy,Dark Red
108,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:2RlgNHKcydI9sayD2Df2xp,80,Electric Light Orchestra,Mr. Blue Sky
109,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:003vvx7Niy0yvhvHt4a68B,86,The Killers,Mr. Brightside
110,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:2Xb6wJYGi0QXwURw5WWvI5,74,Gerry Rafferty,Right Down the Line
111,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:086myS9r57YsLbJpU0TgK9,85,Arctic Monkeys,Why'd You Only Call Me When You're High?
112,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:7EkWXAI1wn8Ii883ecd9xr,85,Surf Curse,Freaks
113,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:3GZD6HmiNUhxXYf8Gch723,84,Frank Ocean,Lost
114,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:5qEn8c0MBzyRKgQq91Vevi,68,Fitz and The Tantrums,Out of My League
115,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:7D0RhFcb3CrfPuTJ0obrod,84,Coldplay,Sparks
116,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,83,The Goo Goo Dolls,Iris
117,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:7caj6X6NMX3tlhWnu1du6V,68,Ritchie Valens,We Belong Together
118,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,83,Harry Styles,Golden
119,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:0ofHAoxe9vBkTCp2UQIavz,83,Fleetwood Mac,Dreams - 2004 Remaster
120,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:3Vby4nGmtbDo7HDJamOWkT,76,Stealers Wheel,Stuck In The Middle With You
121,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:2tznHmp70DxMyr2XhWLOW0,78,Cage The Elephant,Cigarette Daydreams
122,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:745H5CctFr12Mo7cqa1BMH,79,The Temptations,My Girl
123,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:0V5cvmTKsYmF5FmGGEAfmS,83,Patrick Watson,Je te laisserai des mots
124,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:27hhIs2fp6w06N5zx4Eaa5,71,The Mamas & The Papas,Dream A Little Dream Of Me
125,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:1BYZxKSf0aTxp8ZFoeyM3d,83,girl in red,we fell in love in october
126,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,82,BØRNS,Electric Love
127,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:51pshtuYkgUQnt5huMPbKL,82,Mac Miller,The Spins
128,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:07MDkzWARZaLEdKxo6yArG,81,THE ANXIETY,Meet Me At Our Spot
129,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:6MpCaSIOfqBqbMED4kXgNY,80,Beach Bunny,Prom Queen
130,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:5e9TFTbltYBg2xThimr0rU,80,Fleetwood Mac,The Chain - 2004 Remaster
131,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,80,Declan McKenna,Brazil
132,22.0,My Life Is A Dream,"1,678,074",100,Indie,Pop,spotify:playlist:37i9dQZF1DX4OzrY981I1W,spotify:track:0I1eFRytp4XRhLCjT6tZm7,80,Roar,I Can't Handle Change
