Playlist,Followers,Songs,Genre 1,Genre 2,URI,Song URI,Popularity,Artist Name,Song Name
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:4PRnYCH5hoxypKVcOBvx3a,49,Camille Saint-Saëns,"Danse Macabre, Op. 40, R.171"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:2e8MxBgVWMSQmxb2zcuCoq,50,Richard Wagner,"Die Walkure, Act III: Ride of the Valkyries"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:2xizRhme7pYeITbH1NLLGt,63,Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:4n6mxWdhDavqpH1L7jm5ze,38,Aram Khachaturian,Masquerade - Ballet Suite: 1. Waltz
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:0h4Yg2192HQ8jHEcGj2Piy,32,Franz Liszt,"Mephisto Waltz No. 1, S. 514"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:0EFVPhrcAJxu4r65BjkveH,33,Dmitri Shostakovich,"Shostakovich: Cello Concerto No. 1 in E-Flat Major, Op. 107: I. Allegretto"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:4HE2Ex0bjbj3YNXmV01OoM,43,Johann Sebastian Bach,"Toccata and Fugue in D Minor, BWV 565: I. Toccata"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:6lnttZF0hDaVyVZBEgpJ3I,43,Ludwig van Beethoven,"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace - Presto"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:6g4dvPG9jMtSCwQKIHOvo4,32,Igor Stravinsky,The Rite of Spring: Part Two: The Sacrifice: Sacrificial Dance (The Chosen One)
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:52rpKiuzMZVzn9botBeLdi,30,Carl Orff,"Orff: Carmina Burana, Introduction, Fortuna Imperatrix Mundi: O Fortuna"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:3kwDgSavfVKpt6cUlfthxm,35,Paul Dukas,Sorcerer's Apprentice
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:6tRUf0lhxiKjRXVEU4cPHY,30,Edvard Grieg,"Peer Gynt-Suite Nr. 1, Op. 46: IV. In the Hall of the Mountain King"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:0dXrZ47LxK2PHm4mjSlwgt,44,Gustav Holst,"The Planets, Op. 32: 1. Mars, the Bringer of War"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:3qFIwHZMt9EOhNjouKSstx,33,Dmitri Shostakovich,"Symphony No. 10 in E Minor, Op. 93: II. Allegro"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:01rntacu6clKb9acYmmaWp,39,Modest Mussorgsky,Night on Bare Mountain
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:1lWoPg6qu3RNLeXkt1OPmh,37,Sergei Rachmaninoff,"The Isle of the Dead, Op. 29"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:4iYIRlCTOUE26lYwtvXEDY,37,Johann Sebastian Bach,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:5374X528TCE8gSgM6Y90WH,29,Dmitri Shostakovich,"String Quartet No. 8 in C Minor, Op. 110: IV. Largo - Live"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:0dYaZeUGUgjmRnjyvR1RWg,43,Felix Mendelssohn,"Symphony No. 3 in A Minor, Op. 56, MWV N 18 ""Scottish"": 4. Allegro vivacissimo - Allegro maestoso assai"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:1mnPmmRP0LGT2iDiSFBD6H,27,Alberto Ginastera,"String Quartet No. 2, Op. 26: I. Allegro rustico"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:3FTtol76FmRdVNRUO42csG,37,Pyotr Ilyich Tchaikovsky,"1812 Overture, Op. 49, TH. 49"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:6pG5ExZiqflW7jFrd8KAtb,34,Anton Bruckner,"Symphony No. 8 in C Minor, WAB 108 (ed. R. Haas from 1887 and 1890 versions): IV. Finale. Feierlich, nicht schnell"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:4z3ywmuYl4pyHWdQEmusXn,25,Grazyna Bacewicz,Violin Concerto No. 3: III. Vivo
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:60n5VI7dvJb5U9YRcCmSrn,27,Antonín Dvořák,"Symphony No.9 in E Minor, Op.95, B.178: 3. Scherzo (Molto vivace)"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:1dg09xDUvkYDSpxVivrA34,33,Franz Liszt,"A Dante Symphony, S.109: 1. Inferno"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:2gyJ1eUR5F5lynz7GssrWb,31,Franz Schubert,"String Quartet No. 14 in D Minor, D. 810 ""Der Tod und das Mädchen"": I. Allegro"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:7fKHeJdwHroMIGBwtnuLDg,46,Antonio Vivaldi,"Violin Concerto in D Major, RV 211: III. Allegro"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:4zivdobcTJyMbQjP719Sph,26,Richard Strauss,"Tod und Verklärung, Op. 24, TrV 158 (Death and Transfiguration)"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:3gg5gdsbE6Fnqtsfhc29NE,26,Gustav Mahler,"Symphony No. 2 in C minor - ""Resurrection"": 1. Allegro maestoso. Mit durchaus ernstem und feierlichem Ausdruck - Live"
Dramatic Classical,"159,798",41,Classical,Instrumental,spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,spotify:track:0NFO85vWTMQK6gE9aH3s8C,34,Antonín Dvořák,"Symphony No. 6 in D Major, Op. 60, B. 112: III. Scherzo (Furiant)"
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:1ga4PztXOIw1yBbdUt2X8v,0,KAROL G,GATÚBELA
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,100,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52"
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:5ww2BF9slyYgNOk37BlC4u,94,Manuel Turizo,La Bachata
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,97,Bad Bunny,Tití Me Preguntó
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:5ildQOEKmJuWGl2vRkFdYc,95,ROSALÍA,DESPECHÁ
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:5fhcuVxuBWfgNXGuyAtLmr,83,Piso 21,Los Cachos
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:2oNSHvGBGZIrZouRAA1eaX,79,Anitta,El Que Espera
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:79HZAZNnOE97rb2hnI0XQr,85,Rauw Alejandro,LOKERA
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:3fjN3y5x4hN53rykAN2LHQ,88,Rels B,cómo dormiste?
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,96,Bad Bunny,Efecto
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7dSZ6zGTQx66c2GF91xCrb,94,KAROL G,PROVENZA
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6wtZPYBIXUvCpXwVjMCJBf,88,Polimá Westcoast,ULTRA SOLO REMIX
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:02jLfqc9gMo8PkHEGHY3OT,85,Feid,Si Te La Encuentras Por Ahí
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:2rurDawMfoKP4uHyb2kJBt,92,Shakira,Te Felicito
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,99,Bad Bunny,Me Porto Bonito
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7gwT3HGL84vF7bgtwL1N88,88,Lasso,Ojos Marrones
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6DoL1yYIwEW7VZMRaJhoJI,89,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow)
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7dMTCS9BLzBqYTlAuHP8TM,79,Danna Paola,XT4S1S
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:77l75UICfUZK5k0G7WRGqg,81,Tiago PZK,Traductor
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7d7aPD2oxuzjhOZnu4Dj23,82,Natti Natasha,Mayor Que Usted
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,87,Becky G,MAMIII
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,90,Cris Mj,Una Noche en Medellín
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6N7LquYjc3c53qr4PSJbi5,78,Paulo Londra,Noche de Novela (feat. Ed Sheeran)
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:2z9YkcLojiOE7Eu2p9lPZR,87,Feid,Normal
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,85,Luar La L,Caile
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:3AbNNvo2OmyeDMvRBgf9vk,84,TINI,La Loto
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:3SlKme42qm1vWrkl3BrZmm,82,Maluma,Nos Comemos Vivos
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:4IsO1J5LSrVwkQOIEdZ417,76,Nicky Jam,Sin Novia
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:2IzV2SPZQLadtA46ni3ICq,81,Zion & Lennox,Berlin
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:0hzC5kZ6qKZJ9ybyW75VV8,79,Chris Lebron,Desde Mis Ojos - Remix
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:2pR6bipXfJySBhje19SW02,81,Stars Music Chile,Marisola
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7kN7u1ZDOrNBKcEEGwGeDY,79,Jay Wheeler,Suelta
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:4hceSKjrkDTO0nMKFcb3sj,89,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51"
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:3IAfUEeaXRX9s9UdKOJrFI,85,Anitta,Envolver
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:1UdzJEpgJxtuXAlCOvD4S0,87,Danny Ocean,Fuera del mercado
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6bTVP50bbtMtD6RGe2cUoQ,85,Duki,GIVENCHY
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:1uGdRSOpObu3lp0jvrVREl,83,Maria Becerra,OJALÁ
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw,81,De La Ghetto,Loco Por Perrearte - Remix
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:4RtPruLRZbyirtJGqYHPQm,80,Duki,Antes de Perderte
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7k3qWn8D43a5ISa3x8lJux,77,Anuel AA,¿Qué Nos Pasó?
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6riuMNiPqRmE4LPJZGzIuv,79,El Alfa,Gogo Dance
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6y8z28epOv5FlaxDv1Lo5B,85,Ryan Castro,Jordan
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:6TCnhziFkBPhOTqvh8zVDU,78,Danny Ocean,Volare
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:20yLo8tCAM1LXixAdBf3f2,75,Prince Royce,Si Te Preguntan...
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:4w273WCBXwM4P3jTX5HkB2,85,Grupo Marca Registrada,El Rescate
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:0Yc0ziTsyjahYqlWXVXlTU,74,Becky G,BAILÉ CON MI EX
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7kYbxvrGXv8cmKjkqgqhrw,83,TINI,La Triple T
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:7KWKWJnbGJ3Soag6Oopion,83,Luísa Sonza,CACHORRINHAS
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:5xhFO6kaUjGcSezSp5hIhG,75,Zion & Lennox,Brisa
Viva Latino,"12,143,909",50,Latin,Pop,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,spotify:track:30W8VKHrAZmHzObnwAoc1u,82,Mora,TUS LÁGRIMAS
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1ga4PztXOIw1yBbdUt2X8v,0,KAROL G,GATÚBELA
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,96,Bad Bunny,Efecto
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:79HZAZNnOE97rb2hnI0XQr,85,Rauw Alejandro,LOKERA
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:4srcMdbm2qzVG98tJajHxp,84,Alejo,Pantysito
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:0EFxJw34fK8DWlTxx9qYeW,77,Blessd,Instagram
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:3kUq4sBcmxhnOtNysZ9yrp,77,Feid,Feliz Cumpleaños Ferxxo
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,99,Bad Bunny,Me Porto Bonito
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6AizmGCrFRQHru1Qf8WKoJ,73,Myke Towers,Ande Con Quien Ande
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:0R7DSnSibvuE4PEHqUayqf,83,Plan B,Es un Secreto
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1G5rMuBltKhOavItlryMIO,20,Justin Quiles,Fuego Forestal
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:30W8VKHrAZmHzObnwAoc1u,82,Mora,TUS LÁGRIMAS
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,85,Luar La L,Caile
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:3SlKme42qm1vWrkl3BrZmm,82,Maluma,Nos Comemos Vivos
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:02jLfqc9gMo8PkHEGHY3OT,85,Feid,Si Te La Encuentras Por Ahí
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6ZOcbKub95XSDESsKKuH41,84,Rauw Alejandro,Desesperados
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:7d7aPD2oxuzjhOZnu4Dj23,82,Natti Natasha,Mayor Que Usted
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:5p9p6Z7WfvbztQ7eQa3qr0,53,Maluma,"Clito (feat. Lenny Tavárez, Dalex & Brray)"
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1797zYiX4cKosMH836X9Gt,91,Bad Bunny,La Corriente
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6wtZPYBIXUvCpXwVjMCJBf,88,Polimá Westcoast,ULTRA SOLO REMIX
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:4NkJeL16uUJJJFuZPvR1DC,39,Lola Indigo,DISCOTEKA
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:4kXxEhuatrvwrTQycA7s9B,83,ROSALÍA,BIZCOCHITO
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:2KixbV3oLBNrQP2cXwrAC4,73,Blessd,El Mensaje
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6DoL1yYIwEW7VZMRaJhoJI,89,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow)
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6ojZtz3sZr6ynvejLOqgCj,84,Tiago PZK,Nos Comemos (feat. Ozuna)
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:2oYbmygoO3gzLychByw297,67,Cazzu,De Pari
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6DlIqUlAjLfrmgUdewGf1x,71,Ryan Castro,Amor De Una Noche
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,78,Don Omar,Dile
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw,81,De La Ghetto,Loco Por Perrearte - Remix
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,90,Cris Mj,Una Noche en Medellín
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,87,Becky G,MAMIII
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:2kqsNM8s9y2tlgHGCFnfvh,59,Big Soto,Eme
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:2g13NghX82C4oR0Wmz7asw,65,Dímelo Flow,No Es Normal
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:48AJSd42lXpicsGqcgopof,86,Daddy Yankee,X ÚLTIMA VEZ
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,79,Tego Calderon,Pa' Que Retozen
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6y8z28epOv5FlaxDv1Lo5B,85,Ryan Castro,Jordan
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:2z9YkcLojiOE7Eu2p9lPZR,87,Feid,Normal
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1xqbfjRuUw0ot43wgBuVkt,74,Jhay Cortez,Sensual Bebé
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:3uZgr5fHIzOAc3sjX5zHc1,71,Ozuna,Somos Iguales
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6QxjQa0Kdf7a1oRrGCQqEX,74,Brytiago,S.O.S.
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:3AbNNvo2OmyeDMvRBgf9vk,84,TINI,La Loto
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:4xkQvF1yHZFN3lxDFj4qW1,77,Anuel AA,Malo
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:4T18CIOag4LfuqqfzyBQmw,77,Ryan Castro,Malory
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:2iLegn1UOmpNpQAxcQoGJW,79,Blessd,Tendencia Global
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:5yDAnr9USNQTP6ojiWBCvv,71,Wisin & Yandel,Llueve
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:1uGdRSOpObu3lp0jvrVREl,83,Maria Becerra,OJALÁ
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,79,Bad Bunny,La Difícil
Baila Reggaeton,"10,566,779",50,Latin,Reggaeton,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,spotify:track:0cW5cXANjlv8hgLAQwdvgE,72,Ozuna,Apretaito
